CustomerKey,GeographyKey,Name,BirthDate,MaritalStatus,Gender,EmailAddress,NumberChildrenAtHome,AddressLine1,DateFirstPurchase,CommuteDistance,Currency,Income
20177,216,Kelvin Li,5/05/1986,S,M,kelvin23@adventure-works.com,0,"1406, rue Maillard",11/06/2013,1-2,USD,20000
20178,183,Deborah Anand,23/08/1985,S,F,deborah22@adventure-works.com,0,"4, rue Descartes",21/03/2013,0-1,USD,20000
20179,271,Denise Patel,1/04/1984,S,F,denise5@adventure-works.com,0,3518 Black Pine Lane,1/06/2013,1-2,USD,30000
20180,335,Amanda Sanders,31/12/1967,M,F,amanda20@adventure-works.com,0,1456 Bouncing Road,1/01/2013,2-5,USD,70000
20181,343,Catherine Brooks,17/09/1967,M,F,catherine2@adventure-works.com,0,6866 Concord Blvd.,10/01/2013,2-5,USD,70000
20182,70,Isabelle Price,23/12/1967,M,F,isabelle0@adventure-works.com,0,5412 Iris Ct,4/12/2011,0-1,USD,70000
20183,543,Sophia Allen,4/05/1979,M,F,sophia21@adventure-works.com,0,7502 Baltic Sea Ct.,29/01/2013,2-5,USD,70000
20184,536,Jessica Richardson,30/10/1966,M,F,jessica12@adventure-works.com,3,8938 Violet Ct.,26/04/2013,0-1,USD,40000
20185,316,Xavier Cooper,5/03/1967,S,M,xavier75@adventure-works.com,3,1627 Alhambra Ave.,16/09/2013,5-10,USD,40000
20186,64,Connor Li,5/04/1967,M,M,connor21@adventure-works.com,2,3737 Bellord Ct,1/01/2012,2-5,USD,40000
20187,372,Robert King,8/03/1967,M,M,robert61@adventure-works.com,0,5102 Sycamore Drive,16/06/2013,2-5,USD,60000
20188,51,Kimberly Watson,2/01/1967,M,F,kimberly3@adventure-works.com,0,1359 Montgomery Avenue,16/01/2012,0-1,USD,60000
20189,66,Grace Hall,19/02/1978,S,F,grace23@adventure-works.com,0,9547 Stephine Way,15/09/2013,0-1,USD,50000
20190,631,Angela Reed,25/03/1973,S,F,angela46@adventure-works.com,0,7925 Meadow Lane,20/06/2013,2-5,USD,50000
20191,299,Chad Rai,7/09/1972,S,M,chad18@adventure-works.com,0,6123 Lancelot Dr.,28/06/2013,2-5,USD,60000
20192,299,Amber Campbell,15/02/1973,S,F,amber6@adventure-works.com,0,2314 Chelsea Way,14/06/2013,0-1,USD,60000
20193,339,Alyssa Gray,11/06/1978,S,F,alyssa40@adventure-works.com,0,8343 Briowes Valley Rd,10/06/2013,0-1,USD,60000
20194,359,Connor Campbell,8/05/1966,M,M,connor36@adventure-works.com,0,5099 Park Lane Circle,23/06/2013,2-5,USD,60000
20195,614,Blake Wilson,9/04/1966,M,M,blake6@adventure-works.com,0,9241 St George Dr.,2/06/2013,0-1,USD,60000
20196,546,Cameron Perry,21/06/1966,M,M,cameron2@adventure-works.com,0,670 Echo Canyon Lane,27/06/2013,2-5,USD,60000
20197,542,Olivia Johnson,19/12/1965,M,F,olivia1@adventure-works.com,0,4351 Charlotte Ave.,23/06/2013,2-5,USD,60000
20198,347,Sierra Evans,14/03/1965,S,F,sierra0@adventure-works.com,3,5183 Camino Estrada,13/06/2013,2-5,USD,60000
20199,345,Hailey Cook,26/03/1965,M,F,hailey4@adventure-works.com,0,2061 Matchstick Drive,20/02/2013,0-1,USD,70000
20200,638,Noah Gonzales,19/08/1964,M,M,noah14@adventure-works.com,0,9580 Kalima Place,28/01/2013,0-1,USD,70000
20201,335,Chloe Harris,14/02/1965,M,F,chloe24@adventure-works.com,5,9301 Eureka Lane,28/01/2014,10+,USD,70000
20202,50,Alexandra Jones,31/05/1965,M,F,alexandra66@adventure-works.com,5,4386 Ryan Rd.,8/12/2013,10+,USD,70000
20203,536,Roy Blanco,18/03/1976,M,M,roy35@adventure-works.com,0,3416 Cunha Ct,22/09/2013,0-1,USD,80000
20204,299,Renee Carlson,24/07/1970,M,F,renee16@adventure-works.com,0,845 Olive Ave,30/01/2013,0-1,USD,80000
20205,536,Bryce Cox,8/08/1963,S,M,bryce9@adventure-works.com,2,3625 Pinehurst Court,12/06/2013,0-1,USD,60000
20206,52,Olivia Murphy,8/12/1963,M,F,olivia31@adventure-works.com,0,628 Marina Lakes Drive,5/01/2012,0-1,USD,60000
20207,331,Angel Bailey,21/04/1969,M,M,angel15@adventure-works.com,0,9440 Newell Ave.,12/06/2013,2-5,USD,60000
20208,51,Austin Hayes,22/11/1963,M,M,austin19@adventure-works.com,0,8746 Gonzalez Ct,31/12/2011,2-5,USD,60000
20209,52,Andrea Turner,7/12/1963,M,F,andrea30@adventure-works.com,0,6588 Palms Drive,18/01/2012,0-1,USD,60000
20210,546,Stephanie Powell,3/04/1964,M,F,stephanie36@adventure-works.com,0,2407 Erie Dr.,17/02/2013,0-1,USD,80000
20211,22,Scott Rodgers,12/11/1973,M,M,scott10@adventure-works.com,2,9860 Brookview Drive,16/10/2011,2-5,USD,60000
20212,18,Krista Alonso,19/09/1975,M,F,krista9@adventure-works.com,4,5951 Snowberry Court,20/05/2013,0-1,USD,80000
20213,2,Gina Dominguez,9/08/1975,S,F,gina13@adventure-works.com,4,6751 Yosemite Ct.,2/10/2011,0-1,USD,80000
20214,25,Trisha Liu,8/03/1974,S,F,trisha22@adventure-works.com,2,7104 Roland Ct.,13/10/2011,0-1,USD,60000
20215,4,Ioannis Xylaras,31/05/1974,S,F,ioannis0@adventure-works.com,2,3797 Concord Royale,21/10/2011,0-1,USD,60000
20216,29,Shawn Chander,18/12/1973,M,M,shawn17@adventure-works.com,2,1395 Bonanza,23/10/2011,2-5,USD,60000
20217,20,Valerie Wang,7/09/1983,M,F,valerie2@adventure-works.com,5,1867 Sahara Drive,10/10/2011,10+,USD,70000
20218,22,Drew Xie,9/08/1978,M,M,drew3@adventure-works.com,5,194 Hoover Court,24/04/2013,10+,USD,70000
20219,21,Colleen Harrison,20/04/1975,M,F,colleen19@adventure-works.com,0,5938 Greenwood Circle,18/10/2011,0-1,USD,110000
20220,21,Wendy Carlson,14/01/1975,S,F,wendy17@adventure-works.com,0,9507 Mountaire Drive,27/10/2011,0-1,USD,110000
20221,36,Kaylee Sanders,11/05/1980,M,F,kaylee2@adventure-works.com,0,7287 Cashew Ln,18/10/2011,0-1,USD,120000
20222,2,Melissa Morgan,12/12/1978,M,F,melissa35@adventure-works.com,5,8167 Grant St,7/06/2013,10+,USD,70000
20223,26,Terrance Malhotra,4/10/1978,M,M,terrance3@adventure-works.com,5,6366 Baker Dr.,5/11/2013,10+,USD,70000
20224,6,Lawrence Gill,1/03/1972,M,M,lawrence12@adventure-works.com,5,4836 Marina,3/10/2013,0-1,USD,80000
20225,19,Sharon Rai,30/04/1972,S,F,sharon23@adventure-works.com,0,2236 Buena Vista Ave,18/10/2011,0-1,USD,90000
20226,29,Valerie She,6/10/1971,M,F,valerie25@adventure-works.com,0,4625 Westcliffe Place,11/10/2011,0-1,USD,90000
20227,15,Louis Zhang,7/05/1972,M,M,louis38@adventure-works.com,0,5099 Park Lane Circle,21/10/2011,2-5,USD,90000
20228,37,Raymond Arthur,21/12/1971,M,M,raymond8@adventure-works.com,0,5643 Palms Dr.,28/10/2011,2-5,USD,100000
20229,33,Austin Walker,24/02/1971,M,M,austin38@adventure-works.com,2,6400 Sunshine Drive,19/08/2013,2-5,USD,60000
20230,19,Gary Munoz,8/04/1976,M,M,gary18@adventure-works.com,3,3064 Whyte Park Ave.,13/06/2013,5-10,USD,60000
20231,32,Kelvin Zhou,9/08/1970,S,M,kelvin28@adventure-works.com,0,7121 Oakleaf Ct.,23/05/2013,5-10,USD,70000
20232,31,Franklin Chande,8/11/1969,M,M,franklin32@adventure-works.com,3,867 Calico Way,13/06/2013,5-10,USD,60000
20233,16,Jenny Raje,5/10/1969,S,F,jenny36@adventure-works.com,3,1245 West Hookston Road,3/05/2013,5-10,USD,60000
20234,12,Gerald Mehta,19/04/1970,S,M,gerald1@adventure-works.com,4,9279 Masonic Dr.,23/02/2013,10+,USD,60000
20235,2,Kenneth Deng,20/11/1969,S,M,kenneth2@adventure-works.com,4,2639 Tea Lane,13/12/2013,5-10,USD,60000
20236,33,Cesar Chandra,10/09/1968,S,M,cesar2@adventure-works.com,2,4217 Fairlane Place,27/10/2011,0-1,USD,60000
20237,25,Hunter Yang,18/08/1968,M,M,hunter22@adventure-works.com,0,436 Logan Court,1/02/2013,0-1,USD,70000
20238,20,Anna Watson,12/06/1973,S,F,anna22@adventure-works.com,0,3123 Bonita Ave,21/10/2011,1-2,USD,90000
20239,2,Jill Ortega,21/06/1984,M,F,jill30@adventure-works.com,0,2824 Meadowvale Court,23/10/2011,2-5,USD,90000
20240,30,Beth Rubio,29/09/1966,M,F,beth23@adventure-works.com,0,958 Hilltop Dr.,16/10/2013,5-10,USD,60000
20241,9,Cesar Mehta,31/01/1967,M,M,cesar13@adventure-works.com,0,9182 Newcastle Road,13/10/2011,0-1,USD,60000
20242,18,Christopher Thomas,3/01/1937,M,M,christopher11@adventure-works.com,0,9650 Leisure Lane,9/10/2011,0-1,USD,120000
20243,33,Tamara Ye,19/12/1971,S,F,tamara40@adventure-works.com,0,8524 C Mt. Hood Circle,22/05/2013,5-10,USD,100000
20244,22,Dawn Raji,14/11/1971,S,F,dawn45@adventure-works.com,0,7710 Medina Drive,18/10/2011,1-2,USD,100000
20245,34,Darren Malhotra,6/02/1972,S,M,darren7@adventure-works.com,0,7875 Northridge Road,1/10/2011,2-5,USD,100000
20246,25,Mindy Xu,15/02/1977,M,F,mindy9@adventure-works.com,0,4144 Show Rd.,30/09/2011,2-5,USD,100000
20247,31,Kristina Lopez,23/01/1972,S,F,kristina17@adventure-works.com,0,8477 Riverwood Circle,5/10/2011,2-5,USD,100000
20248,35,Gina Suarez,31/08/1965,M,F,gina19@adventure-works.com,0,8662 Bailey Rd.,26/12/2013,5-10,USD,60000
20249,17,Tasha Kumar,31/12/1965,S,F,tasha8@adventure-works.com,0,9369 Mt. Tooth Pl.,16/10/2011,5-10,USD,60000
20250,23,Charles Garcia,24/12/1965,M,M,charles20@adventure-works.com,0,369 Peabody Road,18/04/2013,5-10,USD,60000
20251,26,Luis Li,1/08/1965,M,M,luis26@adventure-works.com,0,5315 Wildewood Dr,22/04/2013,5-10,USD,60000
20252,6,Darrell Raje,20/06/1971,M,M,darrell3@adventure-works.com,0,9891 Serene Ct.,1/09/2013,5-10,USD,60000
20253,28,Veronica Kapoor,9/04/1976,S,F,veronica1@adventure-works.com,0,2282 Nulty Dr,30/09/2011,5-10,USD,70000
20254,12,Dana Gutierrez,13/11/1970,S,F,dana3@adventure-works.com,5,9287 Pecan Pl,16/09/2013,1-2,USD,80000
20255,18,Stephanie Russell,1/08/1976,M,F,stephanie47@adventure-works.com,5,3261 Vista Bonita,10/02/2013,1-2,USD,80000
20256,36,Javier Serrano,1/05/1975,S,M,javier11@adventure-works.com,0,8779 Knollview Court,10/11/2011,5-10,USD,70000
20257,40,Roy Carlson,22/07/1975,S,M,roy38@adventure-works.com,0,5377 Sahara Dr.,24/01/2014,5-10,USD,70000
20258,20,Katelyn Ward,18/10/1979,S,F,katelyn11@adventure-works.com,0,5854 Baird Court,22/11/2011,0-1,USD,70000
20259,39,Jenny Andersen,24/09/1974,S,F,jenny35@adventure-works.com,0,9808 Holiday Hills,1/11/2011,5-10,USD,70000
20260,21,Ethan Martinez,15/11/1967,S,M,ethan31@adventure-works.com,0,6144 Silver Oak Pl.,10/11/2011,5-10,USD,60000
20261,23,Mariah Rivera,23/09/1967,M,F,mariah41@adventure-works.com,0,8257 Almondwood Drive,13/11/2011,5-10,USD,60000
20262,37,Brett Prasad,29/11/1967,M,M,brett9@adventure-works.com,4,8229 Crawford Street,1/07/2013,5-10,USD,70000
20263,16,Steve Zhou,14/06/1968,S,M,steve12@adventure-works.com,4,4032 Woodruff Ln.,26/11/2013,5-10,USD,70000
20264,28,Jay Carlson,23/10/1972,S,M,jay48@adventure-works.com,0,6145 Frisbie Court,23/11/2011,5-10,USD,60000
20265,25,Clarence Guo,4/11/1966,M,M,clarence10@adventure-works.com,0,5474 Jason Ct.,13/03/2013,5-10,USD,60000
20266,31,Summer Gonzalez,23/07/1972,M,F,summer16@adventure-works.com,4,5155 Centennial Way,20/04/2013,0-1,USD,70000
20267,7,Monica Garcia,5/08/1971,M,F,monica15@adventure-works.com,4,7882 Las Lomas Way,5/08/2013,5-10,USD,70000
20268,36,Jorge He,7/07/1971,M,M,jorge21@adventure-works.com,4,8273 Glacier Drive,23/10/2013,5-10,USD,70000
20269,32,Hunter Foster,23/10/1960,M,M,hunter13@adventure-works.com,1,1729 Panorama Drive,28/10/2013,0-1,USD,10000
20270,329,Kevin Phillips,1/11/1981,M,M,kevin43@adventure-works.com,0,2756 Eastgate Ave.,22/04/2013,5-10,USD,30000
20271,299,Barry Fernandez,18/08/1981,S,M,barry16@adventure-works.com,0,4844 Spring Water St,17/07/2013,0-1,USD,30000
20272,609,Seth James,20/10/1980,S,M,seth72@adventure-works.com,0,2132 Virginia Lane,24/09/2013,0-1,USD,40000
20273,69,Katherine Martin,27/04/1982,S,F,katherine85@adventure-works.com,0,7895 Stanley Dollar Dr.,28/09/2013,5-10,USD,40000
20274,607,Brent Wang,19/10/1981,M,M,brent1@adventure-works.com,0,548 Stony Hill Circle,2/08/2013,5-10,USD,40000
20275,542,Angela Kelly,5/07/1985,M,F,angela28@adventure-works.com,0,463 Creekside Drive,13/01/2014,0-1,USD,30000
20276,637,Haley Sanchez,26/03/1986,S,F,haley1@adventure-works.com,0,517 South St.,5/01/2014,5-10,USD,30000
20277,36,Mary Hall,25/01/1943,M,F,mary35@adventure-works.com,0,8367 Frisbie Ct.,3/05/2013,0-1,USD,30000
20278,311,Alisha Oliver,4/03/1983,M,F,alisha36@adventure-works.com,0,9609 W 74th St.,3/03/2013,5-10,USD,40000
20279,326,Trevor Henderson,11/07/1982,S,M,trevor4@adventure-works.com,0,251 Ravenwood Dr.,16/03/2013,5-10,USD,40000
20280,53,Joshua Harris,6/03/1985,S,M,joshua15@adventure-works.com,0,2040 Encino Drive,16/03/2013,5-10,USD,30000
20281,607,Karl Xie,25/10/1984,S,M,karl3@adventure-works.com,0,4039 Elkwood Dr.,18/06/2013,0-1,USD,40000
20282,11,Trisha Xu,30/06/1944,S,F,trisha7@adventure-works.com,0,8627 Shenandoah Drive,5/07/2013,5-10,USD,40000
20283,14,Katie Shen,5/12/1951,M,F,katie5@adventure-works.com,0,4910 Melinda Court,6/11/2011,5-10,USD,40000
20284,14,Deanna Ashe,9/12/1948,S,F,deanna10@adventure-works.com,0,5290 Pennsylvania Blvd,11/11/2011,5-10,USD,60000
20285,623,Aaron Alexander,20/04/1982,M,M,aaron18@adventure-works.com,0,5021 Rio Grande Drive,13/12/2013,5-10,USD,40000
20286,298,Stacey Wu,5/05/1982,S,F,stacey7@adventure-works.com,0,7647 Valencia Place,24/04/2013,1-2,USD,40000
20287,307,Destiny Simmons,20/05/1982,S,F,destiny63@adventure-works.com,0,8540 Donegal Road,11/09/2013,5-10,USD,40000
20288,329,Jeremiah Edwards,22/07/1981,S,M,jeremiah23@adventure-works.com,0,6510 Hacienda Drive,9/11/2013,1-2,USD,40000
20289,339,Jada Richardson,9/12/1981,S,F,jada4@adventure-works.com,0,1781 Jumping St.,22/08/2013,1-2,USD,40000
20290,369,Austin Simmons,22/06/1982,S,M,austin11@adventure-works.com,0,9717 Hiliday Hills Drive,9/04/2013,1-2,USD,40000
20291,358,Alexis Walker,2/05/1981,S,F,alexis20@adventure-works.com,0,4464 Seal Way,23/06/2013,1-2,USD,40000
20292,314,Katherine Ross,16/07/1985,S,F,katherine29@adventure-works.com,0,3421 Gehringer Drive,30/10/2013,1-2,USD,30000
20293,339,Rachel Jackson,2/11/1979,S,F,rachel14@adventure-works.com,0,7509 Parkside Dr.,15/09/2013,5-10,USD,30000
20294,385,Julia Davis,10/08/1985,S,F,julia27@adventure-works.com,0,4469 Rain Drop Circle,13/09/2013,1-2,USD,30000
20295,642,Christopher Brown,3/05/1979,M,M,christopher4@adventure-works.com,0,4895 Pine Creek Way,13/06/2013,1-2,USD,60000
20296,302,Morgan Diaz,27/08/1978,S,F,morgan91@adventure-works.com,0,2546 Fawn Glen Circle,30/05/2013,1-2,USD,60000
20297,299,Valerie Wu,10/09/1978,S,F,valerie8@adventure-works.com,0,4250 Park Tree Ct,12/03/2013,0-1,USD,130000
20298,301,Edgar Arun,2/04/1978,S,M,edgar7@adventure-works.com,0,1077 Willow Court,26/01/2014,2-5,USD,150000
20299,54,Megan Cook,6/05/1974,M,F,megan32@adventure-works.com,4,8370 Acardia Pl.,13/04/2013,1-2,USD,90000
20300,68,Xavier Garcia,21/12/1973,S,M,xavier14@adventure-works.com,4,5313 Haynes Court,25/09/2013,1-2,USD,90000
20301,609,Gloria Bradley,19/10/1979,M,F,gloria16@adventure-works.com,4,1940 C Mt. Hood Circle,23/05/2013,0-1,USD,90000
20302,302,Tasha Andersen,16/11/1979,S,F,tasha14@adventure-works.com,0,4440 Algiers Drive,24/03/2013,0-1,USD,130000
20303,310,Bryce Morgan,23/10/1973,M,M,bryce12@adventure-works.com,0,1509 Orangewood Ave.,24/03/2013,5-10,USD,160000
20304,644,Jesse Edwards,19/02/1985,S,M,jesse25@adventure-works.com,0,917 Sunset Meadows Ln.,19/06/2013,1-2,USD,40000
20305,298,Caleb Ross,24/06/1985,S,M,caleb0@adventure-works.com,0,9759 Dover Way,6/10/2013,5-10,USD,30000
20306,311,Mary Baker,11/05/1985,S,F,mary30@adventure-works.com,0,7191 Margo Drive,1/05/2013,5-10,USD,30000
20307,312,Natalie Blue,19/09/1984,S,F,natalie7@adventure-works.com,0,2345 Yorba Linda,9/06/2013,5-10,USD,30000
20308,335,Pieter Uittenbogaard,24/04/1985,M,F,pieter1@adventure-works.com,0,9722 Sudden Loop,18/03/2013,5-10,USD,30000
20309,7,Cristina Sharma,8/11/1955,M,F,cristina9@adventure-works.com,0,7709 Atchinson Stage Ct.,4/01/2014,5-10,USD,10000
20310,337,Timothy Ramirez,1/10/1984,S,M,timothy8@adventure-works.com,0,7864 East 88th St.,19/06/2013,5-10,USD,60000
20311,338,Cole Bell,10/08/1984,M,M,cole14@adventure-works.com,0,9406 Leed Court W.,17/11/2013,1-2,USD,60000
20312,54,Ryan Lewis,19/11/1983,M,M,ryan57@adventure-works.com,0,6391 Arcadia Place,6/05/2013,1-2,USD,40000
20313,536,Oscar Bennett,10/05/1984,S,M,oscar10@adventure-works.com,0,9961 Tice,2/12/2013,1-2,USD,40000
20314,17,Russell Deng,12/05/1953,M,M,russell5@adventure-works.com,1,5301 Loeffler Lane,22/11/2013,1-2,USD,10000
20315,644,Devin Ramirez,22/02/1984,S,M,devin74@adventure-works.com,0,2020 Augustine Dr.,15/06/2013,5-10,USD,40000
20316,29,Suzanne Zhang,12/03/1952,S,F,suzanne1@adventure-works.com,0,152 Scenic Ave.,26/02/2013,5-10,USD,20000
20317,4,Alex Green,19/11/1951,M,M,alex45@adventure-works.com,0,4296 Shadow Hill Road,28/03/2013,1-2,USD,20000
20318,54,Amanda Turner,30/10/1982,M,F,amanda48@adventure-works.com,1,6518 Wilke Drive,3/02/2012,1-2,USD,60000
20319,612,Dylan Alexander,5/05/1977,M,M,dylan18@adventure-works.com,1,6395 Deermeadow Way,14/06/2013,1-2,USD,60000
20320,298,Mindy Nath,3/04/1977,M,F,mindy23@adventure-works.com,1,833 Boxwood,7/06/2013,1-2,USD,60000
20321,301,Colleen Chen,1/04/1977,M,F,colleen2@adventure-works.com,1,6465 Brushcreek Dr,10/06/2013,1-2,USD,60000
20322,627,Rachel Wood,15/10/1968,S,F,rachel49@adventure-works.com,0,4877 Zona Rosa,25/12/2013,10+,USD,90000
20323,634,Justin Coleman,31/03/1969,S,M,justin2@adventure-works.com,0,1358 Palmer Rd,21/03/2013,0-1,USD,90000
20324,298,Ashley Rodriguez,15/09/1974,M,F,ashley21@adventure-works.com,2,1480 Shoenic,29/03/2013,2-5,USD,100000
20325,345,Charles Williams,19/07/1968,S,M,charles5@adventure-works.com,2,6991 Mauna Kea Court,31/10/2013,1-2,USD,130000
20326,358,Paige Blue,7/02/1969,M,F,paige3@adventure-works.com,2,5882 Wheel Ave.,28/04/2013,1-2,USD,130000
20327,358,Sophia Perez,8/04/1974,M,F,sophia11@adventure-works.com,2,2229 Oak Rd.,18/05/2013,1-2,USD,130000
20328,359,Sierra Carter,13/05/1980,M,F,sierra10@adventure-works.com,0,2622 Highridge Court,18/08/2013,0-1,USD,150000
20329,383,Jose Yang,8/12/1974,M,M,jose21@adventure-works.com,1,5491 Martindale Drive,23/10/2013,0-1,USD,160000
20330,65,Nathan Thomas,1/06/1973,M,M,nathan69@adventure-works.com,4,6439 Arlington Way,31/12/2013,5-10,USD,80000
20331,609,Jeremy Cox,4/12/1967,M,M,jeremy40@adventure-works.com,4,4052 Mt. Wilson Way,29/05/2013,5-10,USD,90000
20332,609,Danny Navarro,30/10/1967,M,M,danny11@adventure-works.com,4,4151 Olivera,11/09/2013,5-10,USD,90000
20333,614,Abigail Gonzales,16/04/1968,S,F,abigail69@adventure-works.com,2,6471 Harvey Way,15/11/2013,1-2,USD,100000
20334,298,Jeremiah Mitchell,10/05/1973,M,M,jeremiah20@adventure-works.com,3,7481 Crown Ct.,13/02/2013,5-10,USD,110000
20335,310,Adam Gonzales,2/11/1967,S,M,adam14@adventure-works.com,3,6121 Pebble Glen Drive,23/09/2013,1-2,USD,110000
20336,311,Ian Young,6/12/1973,M,M,ian24@adventure-works.com,3,7917 Precipice Drive,15/12/2013,1-2,USD,110000
20337,331,Xavier Hall,2/04/1979,M,M,xavier21@adventure-works.com,3,1293 F Street,4/03/2013,5-10,USD,120000
20338,334,Anna James,20/07/1967,S,F,anna21@adventure-works.com,2,8463 Vista Avenue,21/10/2013,0-1,USD,130000
20339,337,Kaitlyn Hughes,23/01/1968,M,F,kaitlyn78@adventure-works.com,2,9846 Powell Drive,27/03/2013,2-5,USD,130000
20340,343,Makayla Kelly,24/09/1967,M,F,makayla2@adventure-works.com,2,9007 S Royal Links Circle,31/03/2013,2-5,USD,130000
20341,52,Tyler Smith,21/08/1966,M,M,tyler3@adventure-works.com,4,3366 Creekridge Lane,28/07/2013,5-10,USD,70000
20342,611,Aimee Lu,13/09/1966,M,F,aimee8@adventure-works.com,4,8829 Northstar Drive,7/10/2013,1-2,USD,80000
20343,623,Sierra Hill,30/11/1966,M,F,sierra12@adventure-works.com,3,699 Rubiem Ct.,6/02/2013,1-2,USD,90000
20344,300,Ashlee Anand,14/04/1967,M,F,ashlee6@adventure-works.com,3,5661 Elkwood Drive,8/03/2013,2-5,USD,110000
20345,300,Regina Martinez,14/07/1972,S,F,regina16@adventure-works.com,3,8738 Crawford Street,12/04/2013,5-10,USD,110000
20346,359,Angelica Washington,3/10/1966,S,F,angelica13@adventure-works.com,3,4994 North Civic Dr,20/04/2013,0-1,USD,130000
20347,361,Savannah Roberts,12/03/1978,M,F,savannah26@adventure-works.com,2,7062 Starflower Drive,20/04/2013,2-5,USD,160000
20348,372,Chloe Evans,7/09/1983,S,F,chloe0@adventure-works.com,3,5900 May Rd,8/04/2013,0-1,USD,160000
20349,347,Nicole Harris,10/06/1961,M,F,nicole14@adventure-works.com,0,8789 Valley Oak Plaza,4/07/2013,5-10,USD,60000
20350,59,Isabella Campbell,1/08/1960,M,F,isabella37@adventure-works.com,0,1986 Attic Rd.,27/02/2012,1-2,USD,60000
20351,298,Maria Gonzalez,20/12/1960,M,F,maria51@adventure-works.com,3,2839 SeaView Court,20/09/2013,5-10,USD,70000
20352,536,Melissa Foster,6/11/1960,M,F,melissa11@adventure-works.com,3,8323 Rock Oak Road,16/04/2013,5-10,USD,70000
20353,331,Allison Phillips,14/04/1960,S,F,allison28@adventure-works.com,0,5698 Elmonte Drive,19/04/2013,1-2,USD,80000
20354,43,Austin Williams,1/05/1960,M,M,austin41@adventure-works.com,0,6700 Delta View Ln.,27/05/2013,1-2,USD,80000
20355,548,Melanie Gray,29/10/1959,S,F,melanie31@adventure-works.com,0,6452 Harris Circle,2/10/2013,1-2,USD,80000
20356,536,Louis Lu,4/01/1941,M,M,louis5@adventure-works.com,0,5260 Marina Village Pkwy.,15/12/2013,1-2,USD,40000
20357,627,Julian Price,28/01/1941,M,F,julian1@adventure-works.com,0,2988 Buckingham Dr.,20/06/2013,5-10,USD,50000
20358,644,Brian Murphy,10/09/1946,M,M,brian26@adventure-works.com,0,2241 V St.,3/05/2013,1-2,USD,50000
20359,298,Rachel Blue,31/08/1940,M,F,rachel34@adventure-works.com,0,6239 Boyd Road,7/06/2013,5-10,USD,60000
20360,329,Brianna Russell,20/10/1940,M,F,brianna65@adventure-works.com,3,9558 Orchard View Ave.,22/08/2013,2-5,USD,120000
20361,612,Jonathon Moreno,2/04/1942,M,M,jonathon3@adventure-works.com,0,9866 Santa Lucia Dr,14/02/2013,5-10,USD,50000
20362,644,Seth Gonzalez,14/06/1942,M,M,seth35@adventure-works.com,0,2184 Valley Blvd.,11/11/2013,1-2,USD,60000
20363,314,Alexander Brown,2/09/1941,S,M,alexander6@adventure-works.com,0,8160 Clayburn Rd.,11/11/2013,5-10,USD,90000
20364,383,Anna Jackson,26/08/1941,M,F,anna49@adventure-works.com,3,7291 Summerfield Dr.,21/12/2013,2-5,USD,130000
20365,609,Isaac Scott,24/01/1966,M,M,isaac37@adventure-works.com,3,5832 Horseshoe Circle,26/01/2014,5-10,USD,90000
20366,326,Marcus Powell,31/08/1971,M,M,marcus58@adventure-works.com,3,1707 Piper Ridge Court,24/02/2013,2-5,USD,120000
20367,334,Jessica Anderson,16/08/1976,M,F,jessica57@adventure-works.com,4,2720 Blue Ridge,30/11/2013,2-5,USD,120000
20368,372,Thomas Jackson,4/03/1960,S,M,thomas73@adventure-works.com,0,5785 Lislin Ct.,6/05/2013,5-10,USD,80000
